"obecVysledkyId","obecId","nuts5","stranaId","hlasy","hlasyPct"
94877,5881,"592498",28,17,8.42
94878,5881,"592498",30,26,12.87
94879,5881,"592498",36,4,1.98
94880,5881,"592498",39,67,33.17
94881,5882,"592501",3,1,0.61
94882,5882,"592501",5,22,13.50
94883,5882,"592501",6,4,2.45
94884,5882,"592501",7,4,2.45
94885,5882,"592501",8,1,0.61
94886,5882,"592501",9,13,7.98
94887,5882,"592501",16,4,2.45
94888,5882,"592501",24,1,0.61
94889,5882,"592501",25,2,1.23
94890,5882,"592501",26,28,17.18
94891,5882,"592501",27,21,12.88
94892,5882,"592501",28,18,11.04
94893,5882,"592501",30,26,15.95
94894,5882,"592501",32,2,1.23
94895,5882,"592501",34,1,0.61
94896,5882,"592501",39,15,9.20
94897,5883,"592510",2,1,0.22
94898,5883,"592510",3,1,0.22
94899,5883,"592510",5,67,14.53
94900,5883,"592510",6,5,1.08
94901,5883,"592510",7,11,2.39
94902,5883,"592510",9,15,3.25
94903,5883,"592510",10,2,0.43
94904,5883,"592510",12,2,0.43
94905,5883,"592510",14,2,0.43
94906,5883,"592510",16,8,1.74
94907,5883,"592510",17,1,0.22
94908,5883,"592510",19,1,0.22
94909,5883,"592510",21,2,0.43
94910,5883,"592510",22,1,0.22
94911,5883,"592510",23,1,0.22
94912,5883,"592510",24,14,3.04
94913,5883,"592510",25,1,0.22
94914,5883,"592510",26,59,12.80
94915,5883,"592510",27,50,10.85
94916,5883,"592510",28,28,6.07
94917,5883,"592510",30,86,18.66
94918,5883,"592510",32,7,1.52
94919,5883,"592510",34,1,0.22
94920,5883,"592510",36,3,0.65
94921,5883,"592510",37,1,0.22
94922,5883,"592510",39,90,19.52
94923,5883,"592510",40,1,0.22
94924,5884,"592528",5,26,9.96
94925,5884,"592528",6,5,1.92
94926,5884,"592528",7,3,1.15
94927,5884,"592528",9,22,8.43
94928,5884,"592528",13,1,0.38
94929,5884,"592528",16,2,0.77
94930,5884,"592528",19,1,0.38
94931,5884,"592528",21,1,0.38
94932,5884,"592528",24,5,1.92
94933,5884,"592528",25,4,1.53
94934,5884,"592528",26,15,5.75
94935,5884,"592528",27,21,8.05
94936,5884,"592528",28,16,6.13
94937,5884,"592528",30,59,22.61
94938,5884,"592528",32,13,4.98
94939,5884,"592528",36,2,0.77
94940,5884,"592528",37,5,1.92
94941,5884,"592528",39,60,22.99
94942,5885,"592536",5,19,8.76
94943,5885,"592536",6,1,0.46
94944,5885,"592536",7,5,2.30
94945,5885,"592536",9,8,3.69
94946,5885,"592536",12,2,0.92
94947,5885,"592536",16,1,0.46
94948,5885,"592536",21,1,0.46
94949,5885,"592536",24,4,1.84
94950,5885,"592536",26,14,6.45
94951,5885,"592536",27,30,13.82
94952,5885,"592536",28,21,9.68
94953,5885,"592536",30,32,14.75
94954,5885,"592536",34,1,0.46
94955,5885,"592536",39,76,35.02
94956,5885,"592536",40,2,0.92
94957,5886,"592552",5,4,3.45
94958,5886,"592552",7,8,6.90
94959,5886,"592552",9,14,12.07
94960,5886,"592552",13,2,1.72
94961,5886,"592552",22,1,0.86
94962,5886,"592552",24,3,2.59
94963,5886,"592552",26,7,6.03
94964,5886,"592552",27,25,21.55
94965,5886,"592552",28,13,11.21
94966,5886,"592552",30,28,24.14
94967,5886,"592552",36,1,0.86
94968,5886,"592552",39,10,8.62
94969,5887,"592561",5,8,8.16
94970,5887,"592561",6,2,2.04
94971,5887,"592561",7,5,5.10
94972,5887,"592561",9,5,5.10
94973,5887,"592561",21,1,1.02
94974,5887,"592561",24,4,4.08
94975,5887,"592561",26,11,11.22
94976,5887,"592561",27,9,9.18
94977,5887,"592561",28,10,10.20
94978,5887,"592561",30,22,22.45
94979,5887,"592561",32,4,4.08
94980,5887,"592561",34,2,2.04
94981,5887,"592561",39,15,15.31
94982,5888,"592579",2,1,0.68
94983,5888,"592579",5,22,14.86
94984,5888,"592579",6,4,2.70
94985,5888,"592579",7,9,6.08
94986,5888,"592579",9,23,15.54
94987,5888,"592579",11,1,0.68
94988,5888,"592579",13,1,0.68
94989,5888,"592579",14,1,0.68
94990,5888,"592579",16,1,0.68
94991,5888,"592579",23,1,0.68
94992,5888,"592579",24,2,1.35
94993,5888,"592579",25,2,1.35
94994,5888,"592579",26,12,8.11
94995,5888,"592579",27,11,7.43
94996,5888,"592579",28,16,10.81
94997,5888,"592579",30,23,15.54
94998,5888,"592579",32,2,1.35
94999,5888,"592579",34,1,0.68
95000,5888,"592579",39,14,9.46
95001,5888,"592579",40,1,0.68
95002,5889,"592587",1,1,2.08
95003,5889,"592587",3,1,2.08
95004,5889,"592587",5,3,6.25
95005,5889,"592587",6,1,2.08
95006,5889,"592587",9,10,20.83
95007,5889,"592587",12,1,2.08
95008,5889,"592587",19,1,2.08
95009,5889,"592587",24,4,8.33
95010,5889,"592587",26,7,14.58
95011,5889,"592587",27,9,18.75
95012,5889,"592587",28,4,8.33
95013,5889,"592587",30,4,8.33
95014,5889,"592587",32,1,2.08
95015,5889,"592587",39,1,2.08
95016,5890,"592609",3,1,0.68
95017,5890,"592609",5,13,8.78
95018,5890,"592609",6,3,2.03
95019,5890,"592609",7,5,3.38
95020,5890,"592609",9,11,7.43
95021,5890,"592609",15,1,0.68
95022,5890,"592609",16,3,2.03
95023,5890,"592609",21,1,0.68
95024,5890,"592609",24,2,1.35
95025,5890,"592609",26,11,7.43
95026,5890,"592609",27,10,6.76
95027,5890,"592609",28,16,10.81
95028,5890,"592609",30,45,30.41
95029,5890,"592609",32,2,1.35
95030,5890,"592609",39,24,16.22
95031,5891,"592617",2,1,0.16
95032,5891,"592617",5,39,6.07
95033,5891,"592617",6,2,0.31
95034,5891,"592617",7,21,3.27
95035,5891,"592617",9,34,5.29
95036,5891,"592617",10,1,0.16
95037,5891,"592617",12,6,0.93
95038,5891,"592617",16,4,0.62
95039,5891,"592617",19,4,0.62
95040,5891,"592617",24,1,0.16
95041,5891,"592617",25,1,0.16
95042,5891,"592617",26,27,4.20
95043,5891,"592617",27,62,9.64
95044,5891,"592617",28,83,12.91
95045,5891,"592617",30,90,14.00
95046,5891,"592617",32,8,1.24
95047,5891,"592617",34,4,0.62
95048,5891,"592617",36,2,0.31
95049,5891,"592617",39,250,38.88
95050,5891,"592617",40,3,0.47
95051,5892,"592625",5,12,13.04
95052,5892,"592625",6,5,5.43
95053,5892,"592625",7,9,9.78
95054,5892,"592625",9,6,6.52
95055,5892,"592625",12,1,1.09
95056,5892,"592625",24,1,1.09
95057,5892,"592625",26,8,8.70
95058,5892,"592625",27,10,10.87
95059,5892,"592625",28,7,7.61
95060,5892,"592625",30,25,27.17
95061,5892,"592625",32,1,1.09
95062,5892,"592625",36,1,1.09
95063,5892,"592625",39,6,6.52
95064,5893,"592633",5,5,9.26
95065,5893,"592633",7,1,1.85
95066,5893,"592633",8,1,1.85
95067,5893,"592633",9,14,25.93
95068,5893,"592633",12,2,3.70
95069,5893,"592633",13,1,1.85
95070,5893,"592633",25,1,1.85
95071,5893,"592633",26,1,1.85
95072,5893,"592633",27,6,11.11
95073,5893,"592633",28,4,7.41
95074,5893,"592633",30,14,25.93
95075,5893,"592633",34,1,1.85
95076,5893,"592633",39,3,5.56
95077,5894,"592641",3,1,0.38
95078,5894,"592641",5,14,5.36
95079,5894,"592641",6,5,1.92
95080,5894,"592641",7,7,2.68
95081,5894,"592641",9,16,6.13
95082,5894,"592641",12,1,0.38
95083,5894,"592641",16,1,0.38
95084,5894,"592641",19,1,0.38
95085,5894,"592641",24,1,0.38
95086,5894,"592641",26,52,19.92
95087,5894,"592641",27,7,2.68
95088,5894,"592641",28,14,5.36
95089,5894,"592641",30,56,21.46
95090,5894,"592641",32,1,0.38
95091,5894,"592641",34,3,1.15
95092,5894,"592641",36,2,0.77
95093,5894,"592641",39,78,29.89
95094,5894,"592641",40,1,0.38
95095,5895,"592650",3,1,0.74
95096,5895,"592650",5,15,11.03
95097,5895,"592650",6,2,1.47
95098,5895,"592650",7,10,7.35
95099,5895,"592650",9,5,3.68
95100,5895,"592650",24,1,0.74
95101,5895,"592650",26,12,8.82
95102,5895,"592650",27,20,14.71
95103,5895,"592650",28,15,11.03
95104,5895,"592650",30,33,24.26
95105,5895,"592650",39,22,16.18
95106,5896,"592668",4,1,1.35
95107,5896,"592668",5,12,16.22
95108,5896,"592668",6,1,1.35
95109,5896,"592668",7,1,1.35
95110,5896,"592668",9,11,14.86
95111,5896,"592668",12,1,1.35
95112,5896,"592668",24,1,1.35
95113,5896,"592668",26,5,6.76
95114,5896,"592668",27,8,10.81
95115,5896,"592668",28,6,8.11
95116,5896,"592668",30,18,24.32
95117,5896,"592668",36,1,1.35
95118,5896,"592668",39,8,10.81
95119,5897,"592676",3,3,0.80
95120,5897,"592676",5,32,8.53
95121,5897,"592676",6,3,0.80
95122,5897,"592676",7,12,3.20
95123,5897,"592676",9,18,4.80
95124,5897,"592676",12,4,1.07
95125,5897,"592676",13,1,0.27
95126,5897,"592676",16,6,1.60
95127,5897,"592676",19,1,0.27
95128,5897,"592676",22,1,0.27
95129,5897,"592676",24,12,3.20
95130,5897,"592676",25,1,0.27
95131,5897,"592676",26,28,7.47
95132,5897,"592676",27,40,10.67
95133,5897,"592676",28,32,8.53
95134,5897,"592676",30,73,19.47
95135,5897,"592676",32,3,0.80
95136,5897,"592676",34,1,0.27
95137,5897,"592676",36,6,1.60
95138,5897,"592676",37,3,0.80
95139,5897,"592676",39,92,24.53
95140,5897,"592676",40,3,0.80
95141,5898,"592692",2,6,1.54
95142,5898,"592692",3,3,0.77
95143,5898,"592692",5,29,7.44
95144,5898,"592692",6,3,0.77
95145,5898,"592692",7,9,2.31
95146,5898,"592692",9,27,6.92
95147,5898,"592692",10,1,0.26
95148,5898,"592692",12,1,0.26
95149,5898,"592692",13,1,0.26
95150,5898,"592692",16,1,0.26
95151,5898,"592692",19,3,0.77
95152,5898,"592692",21,3,0.77
95153,5898,"592692",22,1,0.26
95154,5898,"592692",24,6,1.54
95155,5898,"592692",25,3,0.77
95156,5898,"592692",26,22,5.64
95157,5898,"592692",27,56,14.36
95158,5898,"592692",28,37,9.49
95159,5898,"592692",30,59,15.13
95160,5898,"592692",32,4,1.03
95161,5898,"592692",35,1,0.26
95162,5898,"592692",37,3,0.77
95163,5898,"592692",39,111,28.46
95164,5899,"592706",3,1,0.42
95165,5899,"592706",5,25,10.46
95166,5899,"592706",6,2,0.84
95167,5899,"592706",7,13,5.44
95168,5899,"592706",9,13,5.44
95169,5899,"592706",11,1,0.42
95170,5899,"592706",12,8,3.35
95171,5899,"592706",13,1,0.42
95172,5899,"592706",16,2,0.84
95173,5899,"592706",23,1,0.42
95174,5899,"592706",24,7,2.93
95175,5899,"592706",26,18,7.53
95176,5899,"592706",27,26,10.88
95177,5899,"592706",28,14,5.86
95178,5899,"592706",30,48,20.08
95179,5899,"592706",32,10,4.18
95180,5899,"592706",34,1,0.42
95181,5899,"592706",36,2,0.84
95182,5899,"592706",39,46,19.25
95183,5900,"592714",3,1,1.49
95184,5900,"592714",5,7,10.45
95185,5900,"592714",6,2,2.99
95186,5900,"592714",7,1,1.49
95187,5900,"592714",9,1,1.49
95188,5900,"592714",12,1,1.49
95189,5900,"592714",13,2,2.99
95190,5900,"592714",24,2,2.99
95191,5900,"592714",26,6,8.96
95192,5900,"592714",27,5,7.46
95193,5900,"592714",28,8,11.94
95194,5900,"592714",30,11,16.42
95195,5900,"592714",32,5,7.46
95196,5900,"592714",39,14,20.90
95197,5900,"592714",40,1,1.49
95198,5901,"592722",2,2,0.69
95199,5901,"592722",3,2,0.69
95200,5901,"592722",5,30,10.34
95201,5901,"592722",6,1,0.34
95202,5901,"592722",7,5,1.72
95203,5901,"592722",9,14,4.83
95204,5901,"592722",12,2,0.69
95205,5901,"592722",13,1,0.34
95206,5901,"592722",16,1,0.34
95207,5901,"592722",24,8,2.76
95208,5901,"592722",25,2,0.69
95209,5901,"592722",26,31,10.69
95210,5901,"592722",27,38,13.10
95211,5901,"592722",28,22,7.59
95212,5901,"592722",30,56,19.31
95213,5901,"592722",32,6,2.07
95214,5901,"592722",34,4,1.38
95215,5901,"592722",36,1,0.34
95216,5901,"592722",37,2,0.69
95217,5901,"592722",39,60,20.69
95218,5901,"592722",40,2,0.69
95219,5902,"592731",1,2,0.05
95220,5902,"592731",2,13,0.35
95221,5902,"592731",3,15,0.41
95222,5902,"592731",4,2,0.05
95223,5902,"592731",5,472,12.75
95224,5902,"592731",6,37,1.00
95225,5902,"592731",7,177,4.78
95226,5902,"592731",8,1,0.03
95227,5902,"592731",9,236,6.37
95228,5902,"592731",10,3,0.08
95229,5902,"592731",11,2,0.05
95230,5902,"592731",12,14,0.38
95231,5902,"592731",13,4,0.11
95232,5902,"592731",14,1,0.03
95233,5902,"592731",16,22,0.59
95234,5902,"592731",17,1,0.03
95235,5902,"592731",19,7,0.19
95236,5902,"592731",21,6,0.16
95237,5902,"592731",22,1,0.03
95238,5902,"592731",24,67,1.81
95239,5902,"592731",25,23,0.62
95240,5902,"592731",26,283,7.64
95241,5902,"592731",27,408,11.02
95242,5902,"592731",28,314,8.48
95243,5902,"592731",29,5,0.14
95244,5902,"592731",30,779,21.04
95245,5902,"592731",31,1,0.03
95246,5902,"592731",32,29,0.78
95247,5902,"592731",34,19,0.51
95248,5902,"592731",35,1,0.03
95249,5902,"592731",36,5,0.14
95250,5902,"592731",37,18,0.49
95251,5902,"592731",39,712,19.23
95252,5902,"592731",40,23,0.62
95253,5903,"592749",2,7,0.81
95254,5903,"592749",3,4,0.47
95255,5903,"592749",5,83,9.65
95256,5903,"592749",6,11,1.28
95257,5903,"592749",7,60,6.98
95258,5903,"592749",9,62,7.21
95259,5903,"592749",10,3,0.35
95260,5903,"592749",12,5,0.58
95261,5903,"592749",13,3,0.35
95262,5903,"592749",14,1,0.12
95263,5903,"592749",16,9,1.05
95264,5903,"592749",19,3,0.35
95265,5903,"592749",21,2,0.23
95266,5903,"592749",22,1,0.12
95267,5903,"592749",23,1,0.12
95268,5903,"592749",24,10,1.16
95269,5903,"592749",25,2,0.23
95270,5903,"592749",26,39,4.53
95271,5903,"592749",27,87,10.12
95272,5903,"592749",28,114,13.26
95273,5903,"592749",29,1,0.12
95274,5903,"592749",30,182,21.16
95275,5903,"592749",32,6,0.70
95276,5903,"592749",34,8,0.93
95277,5903,"592749",35,7,0.81
95278,5903,"592749",36,7,0.81
95279,5903,"592749",37,1,0.12
95280,5903,"592749",39,137,15.93
95281,5903,"592749",40,4,0.47
95282,5904,"592757",5,2,4.00
95283,5904,"592757",6,1,2.00
95284,5904,"592757",7,1,2.00
95285,5904,"592757",9,2,4.00
95286,5904,"592757",12,1,2.00
95287,5904,"592757",13,1,2.00
95288,5904,"592757",24,2,4.00
95289,5904,"592757",26,3,6.00
95290,5904,"592757",27,7,14.00
95291,5904,"592757",28,8,16.00
95292,5904,"592757",30,15,30.00
95293,5904,"592757",33,1,2.00
95294,5904,"592757",39,6,12.00
95295,5905,"592773",3,1,1.69
95296,5905,"592773",5,3,5.08
95297,5905,"592773",7,3,5.08
95298,5905,"592773",9,7,11.86
95299,5905,"592773",12,3,5.08
95300,5905,"592773",16,1,1.69
95301,5905,"592773",26,6,10.17
95302,5905,"592773",27,5,8.47
95303,5905,"592773",28,9,15.25
95304,5905,"592773",30,9,15.25
95305,5905,"592773",39,12,20.34
95306,5906,"592781",3,2,1.49
95307,5906,"592781",4,1,0.75
95308,5906,"592781",5,16,11.94
95309,5906,"592781",6,1,0.75
95310,5906,"592781",7,4,2.99
95311,5906,"592781",9,6,4.48
95312,5906,"592781",12,1,0.75
95313,5906,"592781",13,1,0.75
95314,5906,"592781",14,1,0.75
95315,5906,"592781",19,1,0.75
95316,5906,"592781",24,1,0.75
95317,5906,"592781",26,18,13.43
95318,5906,"592781",27,14,10.45
95319,5906,"592781",28,7,5.22
95320,5906,"592781",30,29,21.64
95321,5906,"592781",36,1,0.75
95322,5906,"592781",39,27,20.15
95323,5906,"592781",40,3,2.24
95324,5907,"592790",2,7,1.89
95325,5907,"592790",5,39,10.54
95326,5907,"592790",6,4,1.08
95327,5907,"592790",7,13,3.51
95328,5907,"592790",8,1,0.27
95329,5907,"592790",9,50,13.51
95330,5907,"592790",12,4,1.08
95331,5907,"592790",16,5,1.35
95332,5907,"592790",19,1,0.27
95333,5907,"592790",22,1,0.27
95334,5907,"592790",24,6,1.62
95335,5907,"592790",25,1,0.27
95336,5907,"592790",26,24,6.49
95337,5907,"592790",27,36,9.73
95338,5907,"592790",28,19,5.14
95339,5907,"592790",29,1,0.27
95340,5907,"592790",30,33,8.92
95341,5907,"592790",32,6,1.62
95342,5907,"592790",34,1,0.27
95343,5907,"592790",36,3,0.81
95344,5907,"592790",37,1,0.27
95345,5907,"592790",39,112,30.27
95346,5907,"592790",40,2,0.54
95347,5908,"592803",5,9,6.38
95348,5908,"592803",6,3,2.13
95349,5908,"592803",7,3,2.13
95350,5908,"592803",9,11,7.80
95351,5908,"592803",24,6,4.26
95352,5908,"592803",26,13,9.22
95353,5908,"592803",27,22,15.60
95354,5908,"592803",28,8,5.67
95355,5908,"592803",30,22,15.60
95356,5908,"592803",32,3,2.13
95357,5908,"592803",39,41,29.08
95358,5909,"592820",3,1,0.16
95359,5909,"592820",5,105,16.96
95360,5909,"592820",6,8,1.29
95361,5909,"592820",7,17,2.75
95362,5909,"592820",9,26,4.20
95363,5909,"592820",12,4,0.65
95364,5909,"592820",13,1,0.16
95365,5909,"592820",14,1,0.16
95366,5909,"592820",16,5,0.81
95367,5909,"592820",18,1,0.16
95368,5909,"592820",19,1,0.16
95369,5909,"592820",21,2,0.32
95370,5909,"592820",22,3,0.48
95371,5909,"592820",23,3,0.48
95372,5909,"592820",24,16,2.58
95373,5909,"592820",26,53,8.56
95374,5909,"592820",27,80,12.92
95375,5909,"592820",28,47,7.59
95376,5909,"592820",30,91,14.70
95377,5909,"592820",32,6,0.97
95378,5909,"592820",34,7,1.13
95379,5909,"592820",36,2,0.32
95380,5909,"592820",39,139,22.46
95381,5910,"592838",5,4,16.00
95382,5910,"592838",7,2,8.00
95383,5910,"592838",9,1,4.00
95384,5910,"592838",16,1,4.00
95385,5910,"592838",26,2,8.00
95386,5910,"592838",27,3,12.00
95387,5910,"592838",28,5,20.00
95388,5910,"592838",30,6,24.00
95389,5910,"592838",39,1,4.00
95390,5911,"592846",5,25,10.78
95391,5911,"592846",6,4,1.72
95392,5911,"592846",7,10,4.31
95393,5911,"592846",9,22,9.48
95394,5911,"592846",12,3,1.29
95395,5911,"592846",16,1,0.43
95396,5911,"592846",19,2,0.86
95397,5911,"592846",24,7,3.02
95398,5911,"592846",26,6,2.59
95399,5911,"592846",27,21,9.05
95400,5911,"592846",28,30,12.93
95401,5911,"592846",30,55,23.71
95402,5911,"592846",32,7,3.02
95403,5911,"592846",34,2,0.86
95404,5911,"592846",36,1,0.43
95405,5911,"592846",39,36,15.52
95406,5912,"592854",5,7,7.78
95407,5912,"592854",6,2,2.22
95408,5912,"592854",7,9,10.00
95409,5912,"592854",9,3,3.33
95410,5912,"592854",13,2,2.22
95411,5912,"592854",16,1,1.11
95412,5912,"592854",21,1,1.11
95413,5912,"592854",24,3,3.33
95414,5912,"592854",25,1,1.11
95415,5912,"592854",26,5,5.56
95416,5912,"592854",27,8,8.89
95417,5912,"592854",28,9,10.00
95418,5912,"592854",30,18,20.00
95419,5912,"592854",39,21,23.33
95420,5913,"592862",2,1,0.27
95421,5913,"592862",5,21,5.63
95422,5913,"592862",6,13,3.49
95423,5913,"592862",7,16,4.29
95424,5913,"592862",8,1,0.27
95425,5913,"592862",9,28,7.51
95426,5913,"592862",12,3,0.80
95427,5913,"592862",14,1,0.27
95428,5913,"592862",16,5,1.34
95429,5913,"592862",18,1,0.27
95430,5913,"592862",24,5,1.34
95431,5913,"592862",25,3,0.80
95432,5913,"592862",26,23,6.17
95433,5913,"592862",27,39,10.46
95434,5913,"592862",28,45,12.06
95435,5913,"592862",30,97,26.01
95436,5913,"592862",32,2,0.54
95437,5913,"592862",39,67,17.96
95438,5913,"592862",40,2,0.54
95439,5914,"592871",5,3,8.82
95440,5914,"592871",6,1,2.94
95441,5914,"592871",9,1,2.94
95442,5914,"592871",19,1,2.94
95443,5914,"592871",24,1,2.94
95444,5914,"592871",26,2,5.88
95445,5914,"592871",27,3,8.82
95446,5914,"592871",28,4,11.76
95447,5914,"592871",30,3,8.82
95448,5914,"592871",31,2,5.88
95449,5914,"592871",39,12,35.29
95450,5914,"592871",40,1,2.94
95451,5915,"500062",2,2,0.46
95452,5915,"500062",3,1,0.23
95453,5915,"500062",5,61,13.96
95454,5915,"500062",6,7,1.60
95455,5915,"500062",7,15,3.43
95456,5915,"500062",8,1,0.23
95457,5915,"500062",9,19,4.35
95458,5915,"500062",10,1,0.23
95459,5915,"500062",12,2,0.46
95460,5915,"500062",14,2,0.46
95461,5915,"500062",16,1,0.23
95462,5915,"500062",19,3,0.69
95463,5915,"500062",21,2,0.46
95464,5915,"500062",24,20,4.58
95465,5915,"500062",25,4,0.92
95466,5915,"500062",26,21,4.81
95467,5915,"500062",27,43,9.84
95468,5915,"500062",28,48,10.98
95469,5915,"500062",30,112,25.63
95470,5915,"500062",31,1,0.23
95471,5915,"500062",32,1,0.23
95472,5915,"500062",34,4,0.92
95473,5915,"500062",36,4,0.92
95474,5915,"500062",37,3,0.69
95475,5915,"500062",39,58,13.27
95476,5915,"500062",40,1,0.23
95477,5916,"500071",2,2,0.47
95478,5916,"500071",5,57,13.29
95479,5916,"500071",6,5,1.17
95480,5916,"500071",7,14,3.26
95481,5916,"500071",9,28,6.53
95482,5916,"500071",11,1,0.23
95483,5916,"500071",12,2,0.47
95484,5916,"500071",13,2,0.47
95485,5916,"500071",15,2,0.47
95486,5916,"500071",16,3,0.70
95487,5916,"500071",19,1,0.23
95488,5916,"500071",21,3,0.70
95489,5916,"500071",24,13,3.03
95490,5916,"500071",25,2,0.47
95491,5916,"500071",26,20,4.66
95492,5916,"500071",27,63,14.69
95493,5916,"500071",28,50,11.66
95494,5916,"500071",30,109,25.41
95495,5916,"500071",32,1,0.23
95496,5916,"500071",34,2,0.47
95497,5916,"500071",36,3,0.70
95498,5916,"500071",37,1,0.23
95499,5916,"500071",39,44,10.26
95500,5916,"500071",40,1,0.23
95501,5917,"541630",1,4,0.07
95502,5917,"541630",2,17,0.29
95503,5917,"541630",3,22,0.38
95504,5917,"541630",4,6,0.10
95505,5917,"541630",5,821,14.09
95506,5917,"541630",6,64,1.10
95507,5917,"541630",7,260,4.46
95508,5917,"541630",8,1,0.02
95509,5917,"541630",9,427,7.33
95510,5917,"541630",10,9,0.15
95511,5917,"541630",11,6,0.10
95512,5917,"541630",12,53,0.91
95513,5917,"541630",13,9,0.15
95514,5917,"541630",14,5,0.09
95515,5917,"541630",15,2,0.03
95516,5917,"541630",16,44,0.76
95517,5917,"541630",17,3,0.05
95518,5917,"541630",18,1,0.02
95519,5917,"541630",19,18,0.31
95520,5917,"541630",21,6,0.10
95521,5917,"541630",22,3,0.05
95522,5917,"541630",23,5,0.09
95523,5917,"541630",24,102,1.75
95524,5917,"541630",25,62,1.06
95525,5917,"541630",26,512,8.79
95526,5917,"541630",27,578,9.92
95527,5917,"541630",28,793,13.61
95528,5917,"541630",29,2,0.03
95529,5917,"541630",30,1202,20.63
95530,5917,"541630",31,12,0.21
95531,5917,"541630",32,19,0.33
95532,5917,"541630",33,2,0.03
95533,5917,"541630",34,30,0.51
95534,5917,"541630",35,8,0.14
95535,5917,"541630",36,19,0.33
95536,5917,"541630",37,20,0.34
95537,5917,"541630",39,645,11.07
95538,5917,"541630",40,34,0.58
95539,5918,"541648",2,2,1.03
95540,5918,"541648",3,3,1.55
95541,5918,"541648",5,10,5.15
95542,5918,"541648",6,3,1.55
95543,5918,"541648",7,13,6.70
95544,5918,"541648",9,16,8.25
95545,5918,"541648",12,4,2.06
95546,5918,"541648",16,2,1.03
95547,5918,"541648",19,1,0.52
95548,5918,"541648",21,1,0.52
95549,5918,"541648",24,6,3.09
95550,5918,"541648",25,1,0.52
95551,5918,"541648",26,13,6.70
95552,5918,"541648",27,28,14.43
95553,5918,"541648",28,20,10.31
95554,5918,"541648",30,43,22.16
95555,5918,"541648",32,5,2.58
95556,5918,"541648",34,4,2.06
95557,5918,"541648",39,19,9.79
95558,5919,"541711",2,1,0.39
95559,5919,"541711",5,43,16.80
95560,5919,"541711",6,4,1.56
95561,5919,"541711",7,9,3.52
95562,5919,"541711",9,12,4.69
95563,5919,"541711",12,9,3.52
95564,5919,"541711",16,2,0.78
95565,5919,"541711",19,1,0.39
95566,5919,"541711",21,4,1.56
95567,5919,"541711",23,2,0.78
95568,5919,"541711",24,4,1.56
95569,5919,"541711",26,30,11.72
95570,5919,"541711",27,29,11.33
95571,5919,"541711",28,24,9.38
95572,5919,"541711",30,59,23.05
95573,5919,"541711",34,1,0.39
95574,5919,"541711",38,1,0.39
95575,5919,"541711",39,19,7.42
95576,5919,"541711",40,2,0.78
95577,5920,"541800",2,1,0.28
95578,5920,"541800",3,1,0.28
95579,5920,"541800",4,1,0.28
95580,5920,"541800",5,46,12.67
95581,5920,"541800",6,1,0.28
95582,5920,"541800",7,11,3.03
95583,5920,"541800",9,18,4.96
95584,5920,"541800",15,1,0.28
95585,5920,"541800",16,1,0.28
95586,5920,"541800",21,1,0.28
95587,5920,"541800",24,5,1.38
95588,5920,"541800",25,2,0.55
95589,5920,"541800",26,21,5.79
95590,5920,"541800",27,32,8.82
95591,5920,"541800",28,40,11.02
95592,5920,"541800",30,62,17.08
95593,5920,"541800",31,3,0.83
95594,5920,"541800",32,3,0.83
95595,5920,"541800",34,3,0.83
95596,5920,"541800",36,1,0.28
95597,5920,"541800",37,1,0.28
95598,5920,"541800",39,108,29.75
95599,5921,"542644",5,38,15.20
95600,5921,"542644",6,3,1.20
95601,5921,"542644",7,4,1.60
95602,5921,"542644",9,9,3.60
95603,5921,"542644",12,3,1.20
95604,5921,"542644",13,1,0.40
95605,5921,"542644",16,1,0.40
95606,5921,"542644",19,4,1.60
95607,5921,"542644",21,2,0.80
95608,5921,"542644",24,2,0.80
95609,5921,"542644",25,1,0.40
95610,5921,"542644",26,13,5.20
95611,5921,"542644",27,38,15.20
95612,5921,"542644",28,28,11.20
95613,5921,"542644",29,1,0.40
95614,5921,"542644",30,48,19.20
95615,5921,"542644",32,4,1.60
95616,5921,"542644",37,1,0.40
95617,5921,"542644",39,47,18.80
95618,5921,"542644",40,2,0.80
95619,5922,"542679",2,1,0.24
95620,5922,"542679",3,3,0.72
95621,5922,"542679",5,44,10.55
95622,5922,"542679",6,3,0.72
95623,5922,"542679",7,26,6.24
95624,5922,"542679",9,30,7.19
95625,5922,"542679",12,3,0.72
95626,5922,"542679",13,5,1.20
95627,5922,"542679",16,3,0.72
95628,5922,"542679",24,7,1.68
95629,5922,"542679",25,4,0.96
95630,5922,"542679",26,30,7.19
95631,5922,"542679",27,34,8.15
95632,5922,"542679",28,50,11.99
95633,5922,"542679",30,74,17.75
95634,5922,"542679",32,2,0.48
95635,5922,"542679",34,4,0.96
95636,5922,"542679",36,3,0.72
95637,5922,"542679",37,3,0.72
95638,5922,"542679",39,86,20.62
95639,5922,"542679",40,2,0.48
95640,5923,"542687",2,3,0.56
95641,5923,"542687",3,1,0.19
95642,5923,"542687",5,66,12.22
95643,5923,"542687",6,7,1.30
95644,5923,"542687",7,37,6.85
95645,5923,"542687",9,29,5.37
95646,5923,"542687",12,8,1.48
95647,5923,"542687",13,4,0.74
95648,5923,"542687",15,3,0.56
95649,5923,"542687",16,4,0.74
95650,5923,"542687",19,2,0.37
95651,5923,"542687",22,1,0.19
